timestamp,service,cpu_usage,memory_usage,disk_io,network_traffic,request_rate,latency_ms,error_rate,db_connections,restart_count,failure_type
2026-01-03 14:35:00,user-service,38.2,47.16,46.0,575.16,653.39,94.54,0.19,41.77,0,normal
2026-01-03 14:35:00,payment-service,59.15,56.35,50.37,716.09,841.69,172.68,0.17,51.52,0,normal
2026-01-03 14:35:00,notification-service,30.8,50.43,51.28,571.27,494.04,129.63,0.1,24.79,0,normal
2026-01-03 14:35:00,database,64.54,66.24,52.91,1371.52,1302.35,103.89,0.24,70.83,0,normal
2026-01-03 14:40:00,api-gateway,52.2,53.34,33.29,1164.1,1137.42,165.24,0.26,28.66,0,normal
2026-01-03 14:40:00,user-service,39.75,46.81,52.67,731.53,694.83,141.75,0.23,36.67,0,normal
2026-01-03 14:40:00,payment-service,53.26,55.8,55.48,1048.86,946.57,176.91,0.22,51.79,0,normal
2026-01-03 14:40:00,notification-service,33.31,47.84,58.29,522.49,506.37,119.38,0.23,29.67,0,normal
2026-01-03 14:40:00,database,58.57,61.67,29.7,1114.6,1316.39,117.61,0.28,74.24,0,normal
2026-01-03 14:45:00,api-gateway,53.74,52.84,54.3,1441.73,1210.98,152.73,0.26,34.09,0,normal
2026-01-03 14:45:00,user-service,45.43,49.13,53.11,648.42,654.45,103.63,0.21,38.65,0,normal
2026-01-03 14:45:00,payment-service,52.87,62.78,48.94,1014.84,948.74,186.34,0.15,52.18,0,normal
2026-01-03 14:45:00,notification-service,39.72,47.05,45.71,414.73,517.09,110.33,0.11,26.07,0,normal
2026-01-03 14:45:00,database,58.97,59.53,56.74,1430.33,1213.21,118.41,0.12,76.22,0,normal
2026-01-03 14:50:00,api-gateway,48.98,59.81,56.96,928.17,1110.49,148.19,0.27,32.42,0,normal
2026-01-03 14:50:00,user-service,34.75,53.43,51.05,722.59,646.3,122.94,0.23,38.16,0,normal
2026-01-03 14:50:00,payment-service,54.46,53.04,27.2,860.25,878.47,167.52,0.19,49.25,0,normal
2026-01-03 14:50:00,notification-service,36.0,47.5,58.44,437.5,523.82,100.55,0.13,29.19,0,normal
2026-01-03 14:50:00,database,61.89,59.28,47.19,1235.87,1442.57,87.32,0.32,76.62,0,normal
2026-01-03 14:55:00,api-gateway,52.13,60.75,31.53,958.1,1154.66,159.28,0.24,31.87,0,normal
2026-01-03 14:55:00,user-service,45.28,50.7,37.09,790.69,671.37,128.69,0.22,40.29,0,normal
2026-01-03 14:55:00,payment-service,56.39,62.53,45.44,913.77,865.48,184.11,0.16,51.34,0,normal
2026-01-03 14:55:00,notification-service,34.18,43.17,49.73,498.28,517.6,125.03,0.26,35.47,0,normal
2026-01-03 14:55:00,database,67.28,68.43,61.6,1352.31,1362.98,115.17,0.24,77.17,0,normal
2026-01-03 15:00:00,api-gateway,49.26,56.52,50.88,1079.65,1185.28,156.06,0.22,33.45,0,normal
2026-01-03 15:00:00,user-service,38.3,43.47,47.57,643.6,633.5,125.51,0.1,42.31,0,normal
2026-01-03 15:00:00,payment-service,52.49,57.77,61.22,1043.63,880.87,187.3,0.18,52.14,0,normal
2026-01-03 15:00:00,notification-service,34.18,49.71,73.27,567.57,529.91,109.22,0.21,27.06,0,normal
2026-01-03 15:00:00,database,56.51,67.78,50.7,1042.14,1262.33,98.77,0.14,73.76,0,normal
2026-01-03 15:05:00,api-gateway,45.81,51.18,42.26,1226.97,1141.39,140.23,0.21,34.52,0,normal
2026-01-03 15:05:00,user-service,34.69,48.03,39.35,796.55,669.77,138.68,0.2,34.88,0,normal
2026-01-03 15:05:00,payment-service,58.37,64.77,42.96,725.72,876.23,185.76,0.12,55.57,0,normal
2026-01-03 15:05:00,notification-service,30.65,43.34,53.09,658.99,555.53,108.65,0.29,32.06,0,normal
2026-01-03 15:05:00,database,67.49,67.38,68.19,1199.84,1319.55,107.69,0.2,73.61,0,normal
2026-01-03 15:10:00,api-gateway,52.66,54.49,59.83,983.83,1183.73,147.91,0.11,30.99,0,normal
2026-01-03 15:10:00,user-service,39.48,42.26,29.24,658.3,621.64,128.73,0.22,38.22,0,normal
2026-01-03 15:10:00,payment-service,58.79,55.28,51.08,726.61,896.79,176.09,0.21,58.79,0,normal
2026-01-03 15:10:00,notification-service,37.86,46.58,60.2,499.86,520.41,112.21,0.2,25.46,0,normal
2026-01-03 15:10:00,database,59.49,60.59,67.25,1269.41,1406.66,114.91,0.23,79.3,0,normal
2026-01-03 15:15:00,api-gateway,50.25,58.73,53.4,1320.25,1205.72,135.22,0.12,32.1,0,normal
2026-01-03 15:15:00,user-service,42.32,47.22,57.12,643.45,643.74,106.09,0.13,36.73,0,normal
2026-01-03 15:15:00,payment-service,53.33,63.08,57.45,756.04,869.63,157.74,0.2,52.54,0,normal
2026-01-03 15:15:00,notification-service,35.13,45.08,54.73,474.35,512.04,110.89,0.2,28.54,0,normal
2026-01-03 15:15:00,database,63.05,68.56,45.04,1353.85,1273.57,96.74,0.21,73.35,0,normal
2026-01-03 15:20:00,api-gateway,52.18,55.23,50.72,1178.14,1149.02,152.13,0.2,31.9,0,normal
2026-01-03 15:20:00,user-service,39.03,45.59,45.51,755.03,663.31,143.4,0.23,40.35,0,normal
2026-01-03 15:20:00,payment-service,56.86,58.32,56.9,1020.98,933.36,182.96,0.18,53.4,0,normal
2026-01-03 15:20:00,notification-service,44.53,46.24,53.06,493.12,533.02,116.13,0.26,34.07,0,normal
2026-01-03 15:20:00,database,61.05,62.04,49.85,1248.66,1287.37,111.81,0.2,68.46,0,normal
2026-01-03 15:25:00,api-gateway,45.47,53.93,37.11,1375.32,1150.38,148.64,0.19,34.31,0,normal
2026-01-03 15:25:00,user-service,42.36,44.6,60.13,609.31,627.89,101.15,0.17,36.83,0,normal
2026-01-03 15:25:00,payment-service,52.15,63.01,57.78,986.43,915.53,175.22,0.17,55.67,0,normal
2026-01-03 15:25:00,notification-service,35.66,48.79,29.23,499.57,511.7,93.61,0.18,26.79,0,normal
2026-01-03 15:25:00,database,56.48,64.63,40.41,1235.19,1276.8,109.07,0.22,71.8,0,normal
2026-01-03 15:30:00,api-gateway,56.15,49.96,39.27,1290.55,1168.5,137.62,0.19,35.04,0,normal
2026-01-03 15:30:00,user-service,40.36,55.65,45.76,544.94,604.03,120.13,0.19,35.2,0,normal
2026-01-03 15:30:00,payment-service,48.6,62.03,45.36,955.03,954.14,192.2,0.22,56.08,0,normal
2026-01-03 15:30:00,notification-service,32.36,43.95,48.06,602.12,507.08,105.72,0.16,22.22,0,normal
2026-01-03 15:30:00,database,64.59,64.69,47.96,1075.69,1336.53,111.84,0.23,70.68,0,normal
2026-01-03 15:35:00,api-gateway,57.4,46.99,38.23,1195.13,1124.01,136.86,0.22,33.23,0,normal
2026-01-03 15:35:00,user-service,39.23,44.78,53.76,529.36,650.94,117.33,0.18,40.01,0,normal
2026-01-03 15:35:00,payment-service,53.77,60.51,35.44,871.89,838.94,174.8,0.24,49.62,0,normal
2026-01-03 15:35:00,notification-service,39.12,49.29,53.94,600.29,509.93,119.51,0.2,31.6,0,normal
2026-01-03 15:35:00,database,56.42,60.68,50.63,1396.93,1268.92,107.68,0.17,70.65,0,normal
2026-01-03 15:40:00,api-gateway,58.91,54.22,42.72,871.45,1077.78,153.6,0.28,35.46,0,normal
2026-01-03 15:40:00,user-service,38.2,41.98,32.25,576.84,644.37,122.52,0.18,41.57,0,normal
2026-01-03 15:40:00,payment-service,53.38,58.79,58.07,772.36,933.54,173.92,0.23,53.76,0,normal
2026-01-03 15:40:00,notification-service,29.39,50.98,48.3,463.1,565.11,112.53,0.24,27.96,0,normal
2026-01-03 15:40:00,database,60.57,63.49,64.93,1031.3,1273.2,131.48,0.3,74.27,0,normal
2026-01-03 15:45:00,api-gateway,47.0,55.32,59.35,915.71,1141.23,159.41,0.19,31.75,0,normal
2026-01-03 15:45:00,user-service,42.01,49.82,31.52,568.66,658.33,134.94,0.27,37.4,0,normal
2026-01-03 15:45:00,payment-service,60.23,60.69,55.16,1062.67,932.99,169.91,0.13,49.95,0,normal
2026-01-03 15:45:00,notification-service,28.64,52.34,41.81,626.6,542.51,108.26,0.2,32.85,0,normal
2026-01-03 15:45:00,database,60.02,66.75,57.01,1554.88,1313.26,104.67,0.2,80.36,0,normal
2026-01-03 15:50:00,api-gateway,46.55,57.02,59.45,1125.47,1144.27,152.1,0.22,34.7,0,normal
2026-01-03 15:50:00,user-service,31.41,47.48,40.55,620.18,685.15,114.03,0.19,43.87,0,normal
2026-01-03 15:50:00,payment-service,55.07,60.84,60.44,951.65,876.82,171.62,0.21,51.34,0,normal
2026-01-03 15:50:00,notification-service,29.02,44.42,36.21,610.2,552.06,106.03,0.18,33.22,0,normal
2026-01-03 15:50:00,database,60.08,59.06,60.24,1155.93,1205.38,93.56,0.21,70.29,0,normal
2026-01-03 15:55:00,api-gateway,45.58,57.42,36.89,1181.82,1201.24,123.87,0.2,31.17,0,normal
2026-01-03 15:55:00,user-service,43.75,51.8,46.91,634.28,615.68,119.19,0.24,40.32,0,normal
2026-01-03 15:55:00,payment-service,55.52,58.11,50.44,1026.64,895.24,160.01,0.25,53.43,0,normal
2026-01-03 15:55:00,notification-service,38.86,50.22,40.25,425.79,519.48,106.59,0.2,26.41,0,normal
2026-01-03 15:55:00,database,59.64,60.16,41.97,1126.73,1348.93,106.52,0.2,75.4,0,normal
2026-01-03 16:00:00,api-gateway,46.3,50.4,53.2,1082.88,1214.86,147.49,0.2,31.2,0,normal
2026-01-03 16:00:00,user-service,39.33,50.45,48.08,627.94,596.41,142.16,0.25,36.54,0,normal
2026-01-03 16:00:00,payment-service,58.48,61.25,72.85,895.18,915.28,178.7,0.21,56.4,0,normal
2026-01-03 16:00:00,notification-service,36.69,41.58,45.28,479.8,539.21,124.45,0.15,32.36,0,normal
2026-01-03 16:00:00,database,64.23,64.2,41.58,1477.09,1270.04,98.77,0.11,71.43,0,normal
2026-01-03 16:05:00,api-gateway,55.47,53.06,62.27,895.22,1114.22,129.85,0.22,35.84,0,normal
2026-01-03 16:05:00,user-service,40.87,43.55,55.12,666.09,650.48,113.85,0.19,37.51,0,normal
2026-01-03 16:05:00,payment-service,57.51,59.46,49.2,1063.66,926.23,188.73,0.2,54.77,0,normal
2026-01-03 16:05:00,notification-service,32.44,42.16,69.93,594.63,544.91,121.53,0.21,27.52,0,normal
2026-01-03 16:05:00,database,60.91,67.69,46.25,1360.97,1319.67,99.99,0.21,68.81,0,normal
2026-01-03 16:10:00,api-gateway,52.72,55.51,41.48,1267.65,1233.07,132.22,0.19,31.81,0,normal
2026-01-03 16:10:00,user-service,44.41,50.56,45.15,714.88,656.21,141.18,0.16,33.53,0,normal
2026-01-03 16:10:00,payment-service,51.46,56.73,28.38,1053.93,902.69,159.88,0.26,55.2,0,normal
2026-01-03 16:10:00,notification-service,45.24,43.88,57.31,589.93,556.77,127.61,0.3,27.76,0,normal
2026-01-03 16:10:00,database,60.17,63.16,61.13,1341.36,1267.59,114.3,0.25,73.67,0,normal
2026-01-03 16:15:00,api-gateway,54.48,56.67,57.59,1303.94,1092.27,154.86,0.11,31.35,0,normal
2026-01-03 16:15:00,user-service,51.83,47.94,58.16,727.3,654.75,123.69,0.17,36.09,0,normal
2026-01-03 16:15:00,payment-service,45.36,59.79,32.49,1119.13,935.06,178.72,0.23,55.6,0,normal
2026-01-03 16:15:00,notification-service,38.98,46.05,56.05,510.43,510.68,113.17,0.25,24.09,0,normal
2026-01-03 16:15:00,database,64.04,64.54,58.98,1070.75,1312.77,118.05,0.24,70.93,0,normal
2026-01-03 16:20:00,api-gateway,55.15,51.93,57.27,1116.41,1189.66,141.9,0.17,33.44,0,normal
2026-01-03 16:20:00,user-service,42.32,55.37,48.97,602.15,636.94,136.85,0.26,38.13,0,normal
2026-01-03 16:20:00,payment-service,50.86,49.4,50.37,804.32,903.84,173.14,0.27,53.75,0,normal
2026-01-03 16:20:00,notification-service,35.52,42.94,53.6,599.17,540.06,113.1,0.08,28.58,0,normal
2026-01-03 16:20:00,database,64.69,60.52,56.75,1578.05,1325.83,105.12,0.25,71.96,0,normal
2026-01-03 16:25:00,api-gateway,52.6,57.17,54.93,1154.48,1159.51,147.01,0.18,32.71,0,normal
2026-01-03 16:25:00,user-service,42.75,46.17,51.59,614.63,611.69,143.06,0.2,34.42,0,normal
2026-01-03 16:25:00,payment-service,59.67,54.13,37.61,968.69,884.47,171.22,0.18,52.05,0,normal
2026-01-03 16:25:00,notification-service,29.34,44.41,48.22,456.31,510.62,119.63,0.22,26.32,0,normal
2026-01-03 16:25:00,database,67.55,69.59,47.53,1396.37,1234.89,105.87,0.29,71.69,0,normal
2026-01-03 16:30:00,api-gateway,42.9,52.58,56.56,1119.9,1162.01,139.35,0.2,32.09,0,normal
2026-01-03 16:30:00,user-service,43.32,51.55,69.91,526.86,656.83,109.84,0.16,39.43,0,normal
2026-01-03 16:30:00,payment-service,54.68,57.05,47.8,926.13,985.3,182.53,0.2,55.57,0,normal
2026-01-03 16:30:00,notification-service,37.28,44.56,61.2,522.72,538.98,107.58,0.29,27.3,0,normal
2026-01-03 16:30:00,database,64.37,65.04,45.57,1187.54,1354.16,122.17,0.24,70.23,0,normal
2026-01-03 16:35:00,api-gateway,50.95,55.23,36.47,1122.67,1158.8,148.48,0.26,28.69,0,normal
2026-01-03 16:35:00,user-service,46.24,44.57,34.72,672.15,642.81,133.03,0.27,40.82,0,normal
2026-01-03 16:35:00,payment-service,56.81,64.21,53.69,890.53,885.4,180.88,0.26,52.74,0,normal
2026-01-03 16:35:00,notification-service,31.73,43.16,44.04,592.14,536.58,106.74,0.23,36.5,0,normal
2026-01-03 16:35:00,database,63.95,66.5,58.77,1498.08,1266.22,103.43,0.22,73.94,0,normal
2026-01-03 16:40:00,api-gateway,47.29,56.24,64.99,1263.71,1127.87,147.03,0.24,34.19,0,normal
2026-01-03 16:40:00,user-service,44.18,53.41,49.74,657.64,630.6,126.56,0.23,36.47,0,normal
2026-01-03 16:40:00,payment-service,54.08,56.09,41.0,832.61,900.76,186.73,0.18,55.17,0,normal
2026-01-03 16:40:00,notification-service,36.42,42.65,51.15,481.89,523.6,118.84,0.17,27.36,0,normal
2026-01-03 16:40:00,database,65.4,67.68,44.53,1015.84,1222.16,104.73,0.14,68.23,0,normal
2026-01-03 16:45:00,api-gateway,46.59,55.49,46.8,1375.5,1213.44,136.94,0.16,35.15,0,normal
2026-01-03 16:45:00,user-service,45.37,49.93,46.74,654.09,669.14,135.6,0.19,36.62,0,normal
2026-01-03 16:45:00,payment-service,54.17,56.65,68.12,939.75,910.84,164.59,0.21,57.04,0,normal
2026-01-03 16:45:00,notification-service,36.27,45.68,42.75,600.29,514.59,109.33,0.19,26.31,0,normal
2026-01-03 16:45:00,database,59.32,63.95,69.43,1263.34,1280.15,109.6,0.12,79.7,0,normal
2026-01-03 16:50:00,api-gateway,53.74,56.47,45.97,920.69,1139.06,144.2,0.15,30.85,0,normal
2026-01-03 16:50:00,user-service,44.04,51.95,58.4,547.8,624.69,127.37,0.26,37.36,0,normal
2026-01-03 16:50:00,payment-service,51.68,57.47,70.4,1092.63,936.72,187.45,0.2,50.6,0,normal
2026-01-03 16:50:00,notification-service,29.31,45.88,46.57,501.98,539.6,134.13,0.2,28.03,0,normal
2026-01-03 16:50:00,database,61.65,64.29,45.94,1183.25,1195.68,117.52,0.17,74.09,0,normal
2026-01-03 16:55:00,api-gateway,50.54,53.91,39.67,1204.69,1187.13,137.41,0.2,35.56,0,normal
2026-01-03 16:55:00,user-service,44.07,52.51,53.58,662.1,678.3,131.87,0.13,39.66,0,normal
2026-01-03 16:55:00,payment-service,55.72,65.45,47.18,1012.9,906.21,188.13,0.23,45.11,0,normal
2026-01-03 16:55:00,notification-service,41.42,45.62,45.02,534.9,513.99,110.84,0.18,30.67,0,normal
2026-01-03 16:55:00,database,63.53,70.36,42.51,1065.61,1319.68,90.83,0.24,73.44,0,normal
2026-01-03 17:00:00,api-gateway,57.06,52.17,51.73,1320.32,1176.55,163.69,0.19,28.76,0,normal
2026-01-03 17:00:00,user-service,38.88,45.29,44.59,733.06,627.93,133.86,0.18,37.91,0,normal
2026-01-03 17:00:00,payment-service,54.73,56.13,45.12,918.27,913.76,191.53,0.19,56.53,0,normal
2026-01-03 17:00:00,notification-service,42.13,39.42,28.17,569.28,507.81,107.9,0.15,24.63,0,normal
2026-01-03 17:00:00,database,61.14,71.03,46.4,1364.33,1247.76,95.38,0.27,75.14,0,normal
2026-01-03 17:05:00,api-gateway,51.49,53.83,50.44,1198.08,1138.47,133.37,0.22,33.15,0,normal
2026-01-03 17:05:00,user-service,40.21,48.77,47.77,560.75,681.68,113.56,0.37,40.28,0,normal
2026-01-03 17:05:00,payment-service,58.33,53.15,36.5,1100.17,925.82,176.77,0.31,54.52,0,normal
2026-01-03 17:05:00,notification-service,37.62,46.35,70.06,560.17,511.56,119.59,0.26,30.99,0,normal
2026-01-03 17:05:00,database,59.57,63.34,69.15,1422.25,1258.16,109.56,0.17,71.4,0,normal
2026-01-03 17:10:00,api-gateway,51.97,55.05,41.67,1331.04,1190.84,138.3,0.23,30.4,0,normal
2026-01-03 17:10:00,user-service,29.18,42.01,55.26,621.92,605.58,109.47,0.19,35.98,0,normal
2026-01-03 17:10:00,payment-service,51.44,56.98,49.41,999.45,902.53,171.76,0.14,49.52,0,normal
2026-01-03 17:10:00,notification-service,31.85,47.52,51.62,628.44,564.54,123.31,0.24,30.36,0,normal
2026-01-03 17:10:00,database,61.78,66.56,49.26,1361.49,1341.42,131.46,0.18,75.93,0,normal
2026-01-03 17:15:00,api-gateway,59.0,57.16,59.11,1283.4,1122.56,127.97,0.22,32.59,0,normal
2026-01-03 17:15:00,user-service,35.52,47.57,72.19,581.64,670.95,141.72,0.27,43.5,0,normal
2026-01-03 17:15:00,payment-service,51.54,63.76,45.05,1056.1,930.21,156.81,0.32,51.58,0,normal
2026-01-03 17:15:00,notification-service,35.24,50.9,32.44,423.68,479.48,112.72,0.11,23.99,0,normal
2026-01-03 17:15:00,database,59.48,62.21,38.67,1204.3,1326.78,107.59,0.18,71.55,0,normal
2026-01-03 17:20:00,api-gateway,52.5,57.06,47.36,1231.07,1215.49,168.51,0.2,33.33,0,normal
2026-01-03 17:20:00,user-service,46.89,50.43,50.08,735.73,638.91,128.65,0.21,38.96,0,normal
2026-01-03 17:20:00,payment-service,49.8,64.38,47.22,729.0,877.56,168.08,0.18,49.76,0,normal
2026-01-03 17:20:00,notification-service,37.6,49.08,50.8,634.02,552.77,138.17,0.31,28.44,0,normal
2026-01-03 17:20:00,database,65.49,66.9,43.24,1327.12,1378.89,130.75,0.15,72.29,0,normal
2026-01-03 17:25:00,api-gateway,50.51,61.06,40.07,1194.61,1248.85,132.67,0.17,30.38,0,normal
2026-01-03 17:25:00,user-service,38.27,54.24,46.09,821.36,697.08,125.67,0.23,35.55,0,normal
2026-01-03 17:25:00,payment-service,58.09,60.25,40.57,988.06,902.75,175.24,0.16,57.93,0,normal
2026-01-03 17:25:00,notification-service,42.02,44.73,40.07,436.71,523.08,117.01,0.17,28.24,0,normal
2026-01-03 17:25:00,database,56.44,68.58,61.9,1250.86,1250.54,107.63,0.19,75.49,0,normal
2026-01-03 17:30:00,api-gateway,44.92,56.88,35.77,1269.53,1133.22,146.13,0.22,29.38,0,normal
2026-01-03 17:30:00,user-service,39.45,46.52,51.01,704.4,623.91,128.13,0.2,38.09,0,normal
2026-01-03 17:30:00,payment-service,55.74,59.41,48.11,1082.42,918.26,180.63,0.16,55.34,0,normal
2026-01-03 17:30:00,notification-service,33.27,48.97,47.62,633.75,553.39,114.44,0.16,29.65,0,normal
2026-01-03 17:30:00,database,64.27,68.72,48.76,1356.31,1298.3,82.31,0.15,70.77,0,normal
2026-01-03 17:35:00,api-gateway,51.49,55.66,61.99,1035.97,1128.48,135.58,0.28,35.85,0,normal
2026-01-03 17:35:00,user-service,34.99,51.61,42.99,714.43,647.9,123.68,0.13,31.78,0,normal
2026-01-03 17:35:00,payment-service,55.39,64.69,52.18,978.41,917.37,177.17,0.22,54.75,0,normal
2026-01-03 17:35:00,notification-service,35.77,38.75,51.07,434.68,512.02,111.73,0.21,33.08,0,normal
2026-01-03 17:35:00,database,57.6,66.21,58.36,1528.66,1349.93,97.9,0.11,73.55,0,normal
2026-01-03 17:40:00,api-gateway,50.55,56.1,63.38,1027.77,1132.89,133.1,0.21,31.02,0,normal
2026-01-03 17:40:00,user-service,38.33,48.56,39.83,687.28,586.78,133.11,0.3,33.85,0,normal
2026-01-03 17:40:00,payment-service,60.76,64.01,59.37,920.75,904.19,164.22,0.23,50.81,0,normal
2026-01-03 17:40:00,notification-service,36.06,42.72,37.63,601.24,513.99,117.16,0.19,32.24,0,normal
2026-01-03 17:40:00,database,64.46,64.81,46.7,1516.19,1362.91,107.69,0.26,68.1,0,normal
2026-01-03 17:45:00,api-gateway,49.04,52.34,65.8,1251.19,1152.0,161.21,0.23,32.13,0,normal
2026-01-03 17:45:00,user-service,38.58,57.22,51.95,679.81,667.02,122.29,0.24,36.2,0,normal
2026-01-03 17:45:00,payment-service,62.31,64.31,58.01,922.71,881.36,133.32,0.2,52.99,0,normal
2026-01-03 17:45:00,notification-service,34.45,45.15,63.66,430.17,532.3,112.51,0.12,32.63,0,normal
2026-01-03 17:45:00,database,65.7,64.0,55.63,1211.03,1256.13,109.51,0.13,72.55,0,normal
2026-01-03 17:50:00,api-gateway,52.98,55.11,41.67,1024.07,1149.74,163.7,0.18,40.61,0,normal
2026-01-03 17:50:00,user-service,40.71,51.49,45.0,662.47,678.25,115.51,0.24,39.61,0,normal
2026-01-03 17:50:00,payment-service,60.86,54.38,29.4,707.05,864.42,176.15,0.12,51.36,0,normal
2026-01-03 17:50:00,notification-service,32.87,45.19,36.76,444.87,498.05,121.1,0.27,30.39,0,normal
2026-01-03 17:50:00,database,56.51,63.19,40.39,1328.37,1255.55,111.31,0.21,68.44,0,normal
2026-01-03 17:55:00,api-gateway,58.14,55.65,39.38,1246.9,1134.87,137.94,0.16,33.63,0,normal
2026-01-03 17:55:00,user-service,42.84,54.78,59.8,516.28,621.15,132.35,0.17,33.2,0,normal
2026-01-03 17:55:00,payment-service,55.42,66.27,33.4,958.29,965.34,170.27,0.21,55.59,0,normal
2026-01-03 17:55:00,notification-service,33.37,50.2,44.86,490.18,548.42,122.75,0.16,30.13,0,normal
2026-01-03 17:55:00,database,60.84,63.68,50.05,1176.85,1297.88,107.66,0.27,73.56,0,normal
2026-01-03 18:00:00,api-gateway,55.67,52.3,48.93,1180.17,1077.28,145.24,0.21,33.19,0,normal
2026-01-03 18:00:00,user-service,42.72,49.35,44.78,567.81,618.96,123.83,0.21,39.02,0,normal
2026-01-03 18:00:00,payment-service,59.66,56.81,66.0,990.17,863.82,184.83,0.17,52.37,0,normal
2026-01-03 18:00:00,notification-service,33.15,38.85,66.85,604.5,518.62,95.9,0.21,26.95,0,normal
2026-01-03 18:00:00,database,63.43,63.77,54.03,999.93,1241.8,94.06,0.11,69.26,0,normal
2026-01-03 18:05:00,api-gateway,44.34,52.57,67.82,1186.88,1127.91,144.67,0.27,25.32,0,normal
2026-01-03 18:05:00,user-service,41.72,50.46,53.52,675.12,641.97,144.12,0.16,40.33,0,normal
2026-01-03 18:05:00,payment-service,53.9,56.6,47.77,1057.9,938.15,189.36,0.17,55.4,0,normal
2026-01-03 18:05:00,notification-service,32.07,47.65,61.96,525.86,512.92,121.41,0.26,28.11,0,normal
2026-01-03 18:05:00,database,54.53,70.78,37.71,1551.75,1295.86,102.39,0.13,66.05,0,normal
2026-01-03 18:10:00,api-gateway,47.74,58.27,49.18,1096.92,1115.5,127.24,0.21,32.78,0,normal
2026-01-03 18:10:00,user-service,34.95,45.59,64.78,603.92,653.27,115.21,0.13,43.15,0,normal
2026-01-03 18:10:00,payment-service,53.82,61.04,57.72,1035.6,949.52,177.87,0.26,53.4,0,normal
2026-01-03 18:10:00,notification-service,29.82,44.39,55.65,455.77,497.14,98.77,0.21,28.55,0,normal
2026-01-03 18:10:00,database,57.31,67.24,55.55,1324.06,1335.12,122.7,0.28,77.72,0,normal
2026-01-03 18:15:00,api-gateway,49.65,52.26,59.74,1066.89,1162.01,142.98,0.21,33.1,0,normal
2026-01-03 18:15:00,user-service,33.3,49.82,36.67,524.98,641.25,123.61,0.23,36.53,0,normal
2026-01-03 18:15:00,payment-service,53.78,61.09,47.28,833.55,910.45,176.7,0.2,51.88,0,normal
2026-01-03 18:15:00,notification-service,38.16,50.54,46.96,493.6,520.4,124.08,0.26,29.39,0,normal
2026-01-03 18:15:00,database,61.95,65.63,52.48,1614.44,1377.7,108.87,0.17,70.43,0,normal
2026-01-03 18:20:00,api-gateway,52.21,53.31,62.71,1285.8,1268.68,140.52,0.17,33.03,0,normal
2026-01-03 18:20:00,user-service,36.14,55.57,71.59,667.87,649.28,119.5,0.13,39.75,0,normal
2026-01-03 18:20:00,payment-service,51.62,61.19,61.08,979.8,905.5,177.26,0.28,52.43,0,normal
2026-01-03 18:20:00,notification-service,38.25,45.4,60.94,461.38,513.46,113.11,0.21,23.24,0,normal
2026-01-03 18:20:00,database,57.92,65.07,61.75,1418.41,1333.43,105.84,0.29,77.5,0,normal
2026-01-03 18:25:00,api-gateway,49.59,55.77,49.61,1022.35,1166.15,150.17,0.28,30.26,0,normal
2026-01-03 18:25:00,user-service,39.85,51.68,51.05,566.8,670.99,136.29,0.22,39.15,0,normal
2026-01-03 18:25:00,payment-service,57.95,58.82,40.4,874.84,937.91,180.53,0.19,53.41,0,normal
2026-01-03 18:25:00,notification-service,37.1,43.78,53.55,670.45,565.52,126.22,0.09,26.78,0,normal
2026-01-03 18:25:00,database,55.74,67.36,55.04,1204.55,1263.46,109.76,0.09,72.69,0,normal
2026-01-03 18:30:00,api-gateway,53.99,49.01,35.19,1315.63,1121.89,153.23,0.19,33.64,0,normal
2026-01-03 18:30:00,user-service,43.52,47.67,58.46,583.35,630.09,131.47,0.23,38.28,0,normal
2026-01-03 18:30:00,payment-service,55.97,57.79,63.3,1062.81,934.01,170.87,0.21,58.81,0,normal
2026-01-03 18:30:00,notification-service,35.07,40.35,53.05,597.49,524.83,117.71,0.23,28.25,0,normal
2026-01-03 18:30:00,database,61.76,60.65,58.78,1302.67,1345.69,92.2,0.22,72.1,0,normal
2026-01-03 18:35:00,api-gateway,63.74,55.63,42.46,1203.87,1099.31,141.12,0.23,37.43,0,normal
2026-01-03 18:35:00,user-service,38.96,45.9,56.93,781.17,666.65,132.56,0.23,34.69,0,normal
2026-01-03 18:35:00,payment-service,56.87,59.63,48.19,801.46,893.63,170.98,0.23,51.83,0,normal
2026-01-03 18:35:00,notification-service,32.87,48.21,40.59,538.08,547.22,105.89,0.18,24.65,0,normal
2026-01-03 18:35:00,database,59.24,70.85,48.22,1456.73,1232.07,120.97,0.23,77.15,0,normal
2026-01-03 18:40:00,api-gateway,51.56,50.93,45.26,1343.52,1137.3,144.89,0.2,28.52,0,normal
2026-01-03 18:40:00,user-service,43.28,46.76,56.4,776.56,655.76,124.57,0.19,38.94,0,normal
2026-01-03 18:40:00,payment-service,57.88,59.67,64.3,834.63,894.76,174.83,0.15,53.98,0,normal
2026-01-03 18:40:00,notification-service,36.65,43.93,49.22,414.78,515.01,117.69,0.11,28.64,0,normal
2026-01-03 18:40:00,database,65.97,67.76,55.62,979.7,1139.83,84.44,0.25,74.19,0,normal
2026-01-03 18:45:00,api-gateway,52.11,53.9,47.1,1006.03,1099.84,154.86,0.16,34.48,0,normal
2026-01-03 18:45:00,user-service,35.63,49.58,35.67,776.44,649.02,129.58,0.21,40.59,0,normal
2026-01-03 18:45:00,payment-service,56.41,55.91,42.2,1136.09,957.33,166.85,0.17,56.4,0,normal
